bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-01_task-rest_bold	0.0006410000000000001	0.0783310276744186	0	61.78244170613053	1.0093851994172502	0.9176652500466196	0.5587768121272184	741.6806030273438	0.17924332546391014	116	26.976744186046513	2.0811316666666664	1.916885	2.325395	2.001115	0.00490934	-0.0168482456356287	0.04244455322623253	430	104	104	72	5.387256231873549	1.5499999523162842	2.0	2.0	2.0	19.791282153388867	217.45224665133767	692.5695190429688	320.95806884765625	527356.0	144.635009765625	2484.391845703125	856.6448974609375	2.1774654472373856	1487.7160378764631	8993.1484375	8887.5224609375	154971.0	6761.79638671875	11593.5712890625	1649.7254638671875	17.876483917236328
sub-02_task-rest_bold	0.007296488372093024	0.22049086511627905	0	81.59789886995343	0.881711540256411	0.9108290265967367	0.4610381355650267	1353.3555908203125	0.9980602085614715	280	65.11627906976744	2.3155216666666667	2.14005	2.65621	2.150305	0.0622645	-6.589110125787556e-05	0.034002821892499924	430	104	104	72	6.677051616154709	1.5499999523162842	2.0	2.0	2.0	20.79836728453571	103.90490614435471	404.6947937011719	232.4743194580078	588549.0	120.06632690429687	1271.466162109373	516.5966796875	2.738029246219411	1037.108484992384	8486.9072265625	8485.943359375	103984.0	6491.388232421875	10436.65400390625	1270.9056396484375	11.135636329650879
sub-03_task-rest_bold	0.0037664883720930228	0.08898233906976744	0	60.551289458158514	1.0245544158974367	0.9395562858508163	0.5006373588418774	1043.5804443359375	0.17421975374140727	88	20.46511627906977	2.0140016666666667	1.82304	2.302495	1.91647	0.0138537	-0.00793839804828167	0.021794220432639122	430	104	104	72	5.6229051582678045	1.5499999523162842	2.0	2.0	2.0	22.202497708749497	119.16329364923615	465.59552001953125	243.7534942626953	564217.0	144.23953247070312	1568.2218749999988	593.3766479492188	3.1572135075274117	1097.3145866057812	7978.65673828125	7901.61181640625	123877.0	6051.929296875	10224.301171874999	1405.2486572265625	18.382142895134166
sub-04_task-rest_bold	0.002053186046511628	0.09459980372093023	0	65.42156884594405	1.0364987320046615	0.9383644989044295	0.5615786466564161	836.9598388671875	0.22519592090121987	121	28.13953488372093	1.9755500745362131	1.807615	2.24327	1.8757652236086395	0.0153395	-0.009154287166893482	0.03750907629728317	430	104	104	72	6.347621637677373	1.5499999523162842	2.0	2.0	1.999999761581421	10.711530675609561	167.4329837140338	573.2146606445312	276.90545654296875	516120.0	141.22244720458986	2036.6518615722655	693.3628540039062	3.294854137220259	1095.529744921345	8129.6884765625	8130.91748046875	163690.0	6329.810791015625	10060.682275390622	1280.935302734375	18.230436325073242
sub-05_task-rest_bold	0.0006303255813953488	0.06913368372093023	0	53.08372373048949	0.9845372658041959	0.9175490099067599	0.5214107111737684	1053.862060546875	0.17192162391714697	150	34.883720930232556	2.0292433709325413	1.88387	2.31143	1.8924301127976246	0.00226956	-0.011990388855338097	0.0377504825592041	430	104	104	72	5.684896708821962	1.5499999523162842	2.0	2.0	1.9999998807907104	23.334518565241357	178.19310459867103	570.5473022460938	286.8212890625	544543.0	142.74075775146486	1949.8465332031217	734.4344482421875	1.8627859192808227	1576.179900718936	9416.6455078125	9376.8916015625	140453.0	7088.82353515625	11992.437890624999	1649.433349609375	19.298320770263672
